"JASID","LGC","Site_no","SiteName_furigana","SiteName_original","Address","Chronology","SiteType","ArchaeologicalFeatures","MajorArtefacts","Lon","Lat","P","J","Y","K","N","H","M","E","U","色"
13112005100,13112,"51","おかもとはらおうけつぼぐん","岡本原横穴墓群","世田谷区 岡本二丁目","[古墳時代]","横穴墓","5基","",139.6185735,35.62450341,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"brown"
13112007800,13112,"78","うめがおかおうけつ","梅ヶ丘横穴","世田谷区 代田四丁目","[古墳時代]","横穴墓","1基","ガラス製小玉 人骨",139.6533,35.65788,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"brown"
13112010900,13112,"109","たまがわじんじゃひがしおうけつぼぐん","玉川神社東横穴墓群","世田谷区 瀬田四丁目","[古墳時代]","横穴墓","2基","",139.6263,35.61977,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"brown"
13112011000,13112,"110","たきがやおうけつぼぐん","滝ヶ谷横穴墓群","世田谷区 瀬田四丁目","[古墳時代]","横穴墓","2基","人骨",139.6284,35.61925,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"brown"
13112011300,13112,"113","たまがわびょういんしたおうけつぼぐん","玉川病院下横穴墓群","世田谷区 瀬田四丁目","[古墳時代]","横穴墓","6基","鉄鏃 刀子 鹿角装刀子 耳環 人骨",139.625,35.62042,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"brown"
13112011400,13112,"114","たまがわじんじゃにしおうけつぼ","玉川神社西横穴墓","世田谷区 瀬田四丁目","[古墳時代]","横穴墓","","人骨",139.6257,35.6202,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"brown"
13112011800,13112,"118","やがわうえおうけつぼぐん","谷川上横穴墓群","世田谷区 野毛一丁目","[古墳時代]","横穴墓","","人骨",139.6437,35.60312,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"brown"
13112012000,13112,"120","あたごやまおうけつ","あたご山横穴","世田谷区 奥沢一丁目","[古墳時代]","横穴墓","","人骨",139.6785,35.60165,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"brown"
13112012600,13112,"126","しものげきしおうけつぼぐん","下野毛岸横穴墓群","世田谷区 野毛三丁目","[古墳時代][奈良時代]","横穴墓","","須恵器 人骨",139.6397,35.60726,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"brown"
13112013000,13112,"130","とどろきけいこくおうけつぼぐん","等々力渓谷横穴墓群","世田谷区 等々力一丁目","[古墳時代]","横穴墓群","","土師器 須恵器 刀子 ガラス玉 耳環 人骨",139.6459,35.60491,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"brown"
13112018900,13112,"189","ふどうばしおうけつ（ぼ）ぐん","不動橋横穴（墓）群","世田谷区 成城三丁目 成城四丁目","[古墳時代]","横穴墓","16基","人骨 須恵器 耳環 勾玉 鍔付金銅装大刀",139.5937282,35.63782861,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"brown"
13112019700,13112,"197","いしいどみなみおうけつ","石井土南横穴","世田谷区 大蔵四丁目","[古墳時代][奈良時代]","横穴墓","","人骨",139.6109078,35.62903015,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"brown"
13112022200,13112,"222","とどろきねおうけつぼ","等々力根横穴墓","世田谷区 等々力一丁目","[古墳時代]","横穴墓","","人骨",139.6492212,35.60229563,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"brown"
13112026800,13112,"268","なかしんめいおうけつぼぐん","中神明横穴墓群","世田谷区 成城三丁目","[古墳時代]","横穴墓","7基","土師器 須恵器 刀子 人骨",139.596313,35.635624,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"brown"
13112028600,13112,"286","かみのだおうけつぼぐん","上野田横穴墓群","世田谷区 成城四丁目","[古墳時代]","横穴墓","2基","",139.5895642,35.64492327,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"brown"
13112031300,13112,"313","のげおおはらおうけつぼぐん","野毛大原横穴墓群","世田谷区 野毛二丁目","[古墳時代]","横穴墓","","人骨 須恵器（長頸壺） 土師器（坏）",139.6410106,35.60389735,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"brown"
13113001200,13113,"12","","渋谷区No.12遺跡","渋谷区 富ケ谷一丁目","[古墳時代][奈良時代]","横穴墓","","",139.6887859,35.66827397,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"brown"
13113001300,13113,"13","","渋谷区No.13遺跡","渋谷区 富ケ谷一丁目","[古墳時代][奈良時代]","横穴墓","","",139.6903996,35.66687937,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"brown"
13113003100,13113,"31","","渋谷区No.31遺跡","渋谷区 松濤二丁目","[古墳時代][奈良時代]","横穴墓","","",139.6896326,35.66033388,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"brown"
13113003600,13113,"36","","渋谷区No.36遺跡","渋谷区 道玄坂一丁目","[古墳時代][奈良時代]","横穴墓","","",139.699865,35.65712594,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"brown"
13113004000,13113,"40","","渋谷区No.40遺跡","渋谷区 道玄坂二丁目","[古墳時代][奈良時代]","横穴墓","","",139.6964661,35.65983177,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"brown"
13113004100,13113,"41","","渋谷区No.41遺跡","渋谷区 桜丘町","[古墳時代][奈良時代]","横穴墓","","",139.7021496,35.65614244,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"brown"
13113004500,13113,"45","","渋谷区No.45遺跡","渋谷区 鶯谷町","[古墳時代][奈良時代]","横穴墓","","",139.7039349,35.65424548,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"brown"
13113004700,13113,"47","","渋谷区No.47遺跡","渋谷区 鶯谷町","[古墳時代][奈良時代]","横穴墓","","",139.7025616,35.65251587,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"brown"
13113004800,13113,"48","","渋谷区No.48遺跡","渋谷区 猿楽町","[古墳時代][奈良時代]","横穴墓","4基","",139.7046902,35.65307382,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"brown"
13113006400,13113,"64","","渋谷区No.64遺跡","渋谷区 渋谷一丁目","[古墳時代][奈良時代]","横穴墓","","",139.7036458,35.66139007,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"brown"
13113006500,13113,"65","","渋谷区No.65遺跡","渋谷区 渋谷二丁目","[古墳時代][奈良時代]","横穴墓","2基","",139.7032338,35.6597164,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"brown"
13113006800,13113,"68","","渋谷区No.68遺跡","渋谷区 渋谷三丁目　東一丁目","[古墳時代][奈良時代]","横穴墓","","",139.7071081,35.65605076,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"brown"
13113007200,13113,"72","","渋谷区No.72遺跡","渋谷区 東四丁目","[古墳時代][奈良時代]","横穴墓","","小玉",139.7128073,35.65761292,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"brown"
13113007700,13113,"77","","渋谷区No.77遺跡","渋谷区 広尾二丁目","[古墳時代][奈良時代]","横穴墓","","",139.7148182,35.65120469,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"brown"
13114008100,13114,"81","むこうだいよこあなぼぐん","向台横穴墓群","中野区 弥生町一丁目","[古墳時代][奈良時代]","横穴墓","[古墳時代][奈良時代]横穴墓","",139.6796544,35.69080174,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"brown"
13115007000,13115,"70","","杉並区No.70遺跡","杉並区 和田二丁目","[古墳時代][奈良時代]","横穴墓","1基","人骨",139.6559706,35.68818942,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"brown"
13117000300,13117,"3","どうやまおうけつぼ","堂山横穴墓","北区 赤羽北一丁目","[古墳時代][奈良時代]","横穴墓","","",139.7145969,35.78613812,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"brown"
13201002800,13201,"28","","八王子市No.28遺跡","八王子市 川口町","[古墳時代]","横穴墓？","","",139.2823791,35.68737492,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"brown"
13201095700,13201,"957","おおわだおうけつぼぐん","大和田横穴墓群","八王子市 大和田町二丁目　 大和田町四丁目　 大和田町五丁目","[古墳時代]","横穴墓","9基","須恵器　刀子　銅鋺　直刀　耳環　人骨",139.3520907,35.6663393,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"brown"
13204000400,13204,"4","さかうえおうけつぼぐん","坂上横穴墓群","三鷹市 大沢二丁目","[古墳時代][奈良時代]","横穴墓","","人骨　獣骨",139.5307326,35.68080221,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"brown"
13204000700,13204,"7","でやまおうけつぼぐん","出山横穴墓群","三鷹市 大沢二丁目","[古墳時代][奈良時代]","横穴墓","","須恵器　人骨",139.5318166,35.67846921,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"brown"
13204001100,13204,"11","のみずばしおうけつぼぐん","野水橋横穴墓群","三鷹市 大沢二丁目","[古墳時代][奈良時代]","横穴墓","","土師器　須恵器　人骨",139.5329231,35.67555183,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"brown"
13204001900,13204,"19","はらおうけつぼぐん","原横穴墓群","三鷹市 大沢一丁目","[古墳時代][奈良時代]","横穴墓","4基","人骨",139.5400361,35.6739065,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"brown"
13204002100,13204,"21","はねざわだいおうけつぼぐん","羽根沢台横穴墓群","三鷹市 大沢四丁目","[古墳時代][奈良時代]","横穴墓","","薬壺形須恵器　人骨　銭貨",139.5406238,35.66868985,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"brown"
13204002200,13204,"22","おとうざかおうけつぼぐん","御塔坂横穴墓群","三鷹市 大沢四丁目","[古墳時代][奈良時代][近世]","横穴墓","","土師器　須恵器　人骨　陶器",139.5434357,35.66708379,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"brown"
13206003000,13206,"30","たきくぼおうけつぼぐん","多喜窪横穴墓群","府中市 武蔵台二丁目","[古墳時代]","横穴墓","","",139.4660055,35.69185355,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"brown"
13208002400,13208,"24","おとうざかおうけつぼぐん","御塔坂横穴墓群","調布市 深大寺元町三丁目","[古墳時代][奈良時代]","横穴墓群","6基","刀子　人骨　木片",139.546148,35.6658855,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"brown"
13208005700,13208,"57","うえのはらおうけつぼぐん","上野原横穴墓群","調布市 柴崎二丁目","[古墳時代]","横穴墓","","人骨",139.5624205,35.66091074,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"brown"
13208005800,13208,"58","がんざおうけつぼぐん","蟹沢横穴墓群","調布市 入間町三丁目","[古墳時代]","横穴墓群","3基","人骨",139.5884238,35.6471999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"brown"
13209002100,13209,"21","","町田市No.21遺跡","町田市 相原町","[古墳時代][奈良時代]","横穴墓","","",139.3189551,35.60872755,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"brown"
13209008400,13209,"84","たまにゅーたうんNo.939いせき","多摩ニュータウンNo.939遺跡","町田市 小山ヶ丘三丁目","[旧石器時代][縄文時代（早期〜後期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世]","集落・横穴墓","[縄文時代]住居　集石　炉穴　焼土　土坑　ピット　[弥生時代]住居　土坑　方形周溝墓　[古墳時代]〜[平安時代]住居　竪穴状遺構　焼土　土坑　[中世][近世]建物　炉　土坑　蔵　井戸　粘土採掘坑　炭窯　段切状遺構　溝　道路状遺構","石器　縄文土器　打斧　石鏃　磨石　弥生土器　土師器　須恵器　置き竈　鉄鏃　瓦　陶磁器　擂鉢　砥石　銭貨",139.3676744,35.60018211,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"brown"
13209014700,13209,"147","","町田市No.147遺跡","町田市 上小山田町","[古墳時代][奈良時代]","横穴墓","","土師器",139.3980363,35.59244956,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"brown"
13209039300,13209,"393","つるかわいせきぐんあーるちてん","鶴川遺跡群R地点","町田市 鶴川五丁目","[古墳時代]","横穴墓","","刀子　人骨",139.4645679,35.59287352,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"brown"
13209044200,13209,"442","ぎょくだやとおうけつぼぐん","玉田谷戸横穴墓群","町田市 三輪町","[古墳時代]","横穴墓","横穴墓群4","須恵器　黒色土器",139.4996719,35.57021829,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"brown"
13209044900,13209,"449","にしやとおうけつぼぐん","西谷戸横穴墓群","町田市 三輪緑山一丁目","[古墳時代]","横穴墓","","須恵器　鉄製品　ガラス小玉　人骨",139.4934547,35.57406687,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"brown"
13209045100,13209,"451","しらさかおうけつぼぐん","白坂横穴墓群","町田市 三輪町","[古墳時代][奈良時代]","横穴墓","13基","須恵器　刀子　人骨",139.4929182,35.58015327,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"brown"
13209049300,13209,"493","かみやまざきおうけつぼ","上山崎横穴墓","町田市 山崎町","[縄文時代][古墳時代][奈良時代]","包蔵地・横穴墓","","石器",139.4272211,35.5752577,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"brown"
13209060900,13209,"609","ひじりやまよこあなぼぐん","聖山横穴墓群","町田市 玉川学園六丁目","[古墳時代]","横穴墓","","須恵器　刀子　鉄鏃　人骨",139.4653289,35.56790596,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"brown"
13209068700,13209,"687","つくしのよこあなぼ","つくし野横穴墓","町田市 つくし野一丁目","[古墳時代]","横穴墓","","水晶製切子玉",139.4801767,35.53076091,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"brown"
13209071000,13209,"710","ふくしょうじきたいせき","福生寺北遺跡","町田市 小山町","[旧石器時代][縄文時代（中期）][弥生時代（中期）][古墳時代][平安時代][中世]","集落･横穴墓","[縄文時代]住居　集石　土坑　陥穴　〔弥生時代〕住居〔古墳時代〕横穴墓　[時代不明]住居","ナイフ形石器　縄文土器　石斧　弥生土器　土師器　須恵器　板碑　人骨",139.3695572,35.60077944,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"brown"
13209086900,13209,"869","たまにゅーたうんNo.953いせき","多摩ニュータウンNo.953遺跡","町田市 小山ヶ丘五丁目","[縄文時代（早期・中期）][古墳時代]","集落・横穴墓","","",139.3594468,35.60398708,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"brown"
13209092000,13209,"920","ただおねぎしやまおうけつぼぐん","忠生根岸山横穴墓群","町田市 根岸町　 木曽町","[古墳時代]","横穴墓","","土師器　須恵器　鉄鏃　刀子　石製丸玉　金銅製耳飾　人骨",139.4071311,35.57731506,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"brown"
13209092900,13209,"929","のうがやかごやまこふんぐん","能ヶ谷香山古墳群","町田市 能ヶ谷二丁目","[縄文時代（早期〜中期）][弥生時代][古墳時代][奈良時代][中世]","古墳・横穴墓・包蔵地","円墳2基　横穴墓20基　[縄文時代？]床状硬化面　焼土　竪穴状プラン　[古墳時代]円墳","縄文土器　土師器　須恵器　耳環　勾玉　玉類　直刀　鉄製品　灰釉陶器　板碑　古銭",139.4825824,35.58564458,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"brown"
13209093800,13209,"938","みょうぎょうじよこあなぼぐん","妙行寺横穴墓群","町田市 能ヶ谷四丁目","[古墳時代]","横穴墓","","",139.4880859,35.58600749,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"brown"
13209095500,13209,"955","かいとよこあなぼぐん","開都横穴墓群","町田市 相原町","[古墳時代]","横穴墓","","",139.3178998,35.60824148,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"brown"
13209100900,13209,"1009","のうがやにしよこあなぼ","能ヶ谷西横穴墓","町田市 能ヶ谷二丁目","[古墳時代]","横穴墓","","人骨",139.4793712,35.58459716,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"brown"
13209101100,13209,"1011","ときわよこあなぼ","常盤横穴墓","町田市 常盤町","[古墳時代]","横穴墓","","須恵器　鉄製品　人骨",139.397267,35.58757132,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"brown"
13209101200,13209,"1012","おやまよこあなぼぐん","小山横穴墓群","町田市 小山町","[古墳時代]","横穴墓","","",139.3580494,35.60235148,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"brown"
13210000302,13210,"03-2","まえはらよこあなぼ","前原横穴墓","小金井市 前原町三丁目","[古墳時代]","横穴墓","","人骨",139.500068,35.6982406,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"brown"
13212001000,13212,"10","やのうえおうけつぼぐん","谷ノ上横穴墓群","日野市 神明一丁目","[古墳時代][奈良時代]","横穴墓","","須恵器 刀子 鉄鏃 人骨 木炭",139.3974185,35.66886216,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"brown"
13212001100,13212,"11","ぼんてんやまおうけつぼぐん","梵天山横穴墓群","日野市 神明一丁目 神明二丁目","[古墳時代][奈良時代]","横穴墓","","土師器 須恵器 鉄鏃 刀子 直刀 鉄滓 人骨 銭貨",139.3936762,35.6680533,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"brown"
13212002400,13212,"24","ひらやまだいおうけつぼ","平山台横穴墓","日野市 旭が丘一丁目","[古墳時代?]","横穴墓","1基","須恵器 火打ち鎌 鉄鏃",139.3741675,35.6560483,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"brown"
13224000201,13224,"02-1","なかわだおうけつぼぐん","中和田横穴墓群","多摩市 和田","[古墳時代]","横穴墓","17基","土師器　須恵器　鉄鏃　刀子　玉　ガラス玉　大刀　鑷子　人骨",139.428739,35.64541337,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"brown"
13224000202,13224,"02-2","こうせいそうびょういんないおうけつぼぐん","厚生荘病院内横穴墓群","多摩市 和田","[古墳時代]","横穴墓","2基","人骨",139.4315499,35.64706494,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"brown"
13224017900,13224,"179","","多摩市No.179遺跡","多摩市 和田","[古墳時代][奈良時代]","包蔵地・横穴墓","","",139.4261297,35.64369752,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"brown"
13225003100,13225,"31","たまにゅーたうんNo.483いせき","多摩ニュータウンNo.483遺跡","稲城市 坂浜","[古墳時代]","横穴墓","","",139.473354,35.62647525,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"brown"
13225008000,13225,"80","ひらおばばおうけつぼぐんだい1・2・3ごう","平尾馬場横穴墓群第1・2・3号","稲城市 平尾","[古墳時代]","横穴墓群","3基","金環",139.4924972,35.61063059,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"brown"
